team1_Hero_1_Name,team1_Hero_2_Name,team1_Hero_3_Name,team1_Hero_4_Name,team1_Hero_5_Name,team1_Hero_1_Role,team1_Hero_2_Role,team1_Hero_3_Role,team1_Hero_4_Role,team1_Hero_5_Role,team1_Hero_1_Win_Rate,team1_Hero_2_Win_Rate,team1_Hero_3_Win_Rate,team1_Hero_4_Win_Rate,team1_Hero_5_Win_Rate,team1_Hero_1_Popularity,team1_Hero_2_Popularity,team1_Hero_3_Popularity,team1_Hero_4_Popularity,team1_Hero_5_Popularity,team1_Hero_1_Ban_Rate,team1_Hero_2_Ban_Rate,team1_Hero_3_Ban_Rate,team1_Hero_4_Ban_Rate,team1_Hero_5_Ban_Rate,team1_Hero_1_Scaling_Rating,team1_Hero_2_Scaling_Rating,team1_Hero_3_Scaling_Rating,team1_Hero_4_Scaling_Rating,team1_Hero_5_Scaling_Rating,team1_Hero_1_Cooldown_Rating,team1_Hero_2_Cooldown_Rating,team1_Hero_3_Cooldown_Rating,team1_Hero_4_Cooldown_Rating,team1_Hero_5_Cooldown_Rating,team1_Hero_1_Item_Dependency_Rating,team1_Hero_2_Item_Dependency_Rating,team1_Hero_3_Item_Dependency_Rating,team1_Hero_4_Item_Dependency_Rating,team1_Hero_5_Item_Dependency_Rating,team1_Hero_1_Mobility_Rating,team1_Hero_2_Mobility_Rating,team1_Hero_3_Mobility_Rating,team1_Hero_4_Mobility_Rating,team1_Hero_5_Mobility_Rating,team1_Hero_1_Crowd_Control_Rating,team1_Hero_2_Crowd_Control_Rating,team1_Hero_3_Crowd_Control_Rating,team1_Hero_4_Crowd_Control_Rating,team1_Hero_5_Crowd_Control_Rating,team1_Hero_1_Base_Stats_Growth_Rating,team1_Hero_2_Base_Stats_Growth_Rating,team1_Hero_3_Base_Stats_Growth_Rating,team1_Hero_4_Base_Stats_Growth_Rating,team1_Hero_5_Base_Stats_Growth_Rating,team1_Hero_1_Ultimate_Impact_Rating_All_Game_Phases,team1_Hero_2_Ultimate_Impact_Rating_All_Game_Phases,team1_Hero_3_Ultimate_Impact_Rating_All_Game_Phases,team1_Hero_4_Ultimate_Impact_Rating_All_Game_Phases,team1_Hero_5_Ultimate_Impact_Rating_All_Game_Phases,team1_Hero_1_Ultimate_Impact_Rating_Early_Game,team1_Hero_2_Ultimate_Impact_Rating_Early_Game,team1_Hero_3_Ultimate_Impact_Rating_Early_Game,team1_Hero_4_Ultimate_Impact_Rating_Early_Game,team1_Hero_5_Ultimate_Impact_Rating_Early_Game,team1_Hero_1_Ultimate_Impact_Rating_Late_Game,team1_Hero_2_Ultimate_Impact_Rating_Late_Game,team1_Hero_3_Ultimate_Impact_Rating_Late_Game,team1_Hero_4_Ultimate_Impact_Rating_Late_Game,team1_Hero_5_Ultimate_Impact_Rating_Late_Game,team1_Hero_1_Ultimate_Impact_Rating_Mid_Game,team1_Hero_2_Ultimate_Impact_Rating_Mid_Game,team1_Hero_3_Ultimate_Impact_Rating_Mid_Game,team1_Hero_4_Ultimate_Impact_Rating_Mid_Game,team1_Hero_5_Ultimate_Impact_Rating_Mid_Game,team1_Hero_1_Ultimate_Impact_Rating_Support,team1_Hero_2_Ultimate_Impact_Rating_Support,team1_Hero_3_Ultimate_Impact_Rating_Support,team1_Hero_4_Ultimate_Impact_Rating_Support,team1_Hero_5_Ultimate_Impact_Rating_Support,team1_Hero_1_Strength_Rating,team1_Hero_2_Strength_Rating,team1_Hero_3_Strength_Rating,team1_Hero_4_Strength_Rating,team1_Hero_5_Strength_Rating,team2_Hero_1_Name,team2_Hero_2_Name,team2_Hero_3_Name,team2_Hero_4_Name,team2_Hero_5_Name,team2_Hero_1_Role,team2_Hero_2_Role,team2_Hero_3_Role,team2_Hero_4_Role,team2_Hero_5_Role,team2_Hero_1_Win_Rate,team2_Hero_2_Win_Rate,team2_Hero_3_Win_Rate,team2_Hero_4_Win_Rate,team2_Hero_5_Win_Rate,team2_Hero_1_Popularity,team2_Hero_2_Popularity,team2_Hero_3_Popularity,team2_Hero_4_Popularity,team2_Hero_5_Popularity,team2_Hero_1_Ban_Rate,team2_Hero_2_Ban_Rate,team2_Hero_3_Ban_Rate,team2_Hero_4_Ban_Rate,team2_Hero_5_Ban_Rate,team2_Hero_1_Scaling_Rating,team2_Hero_2_Scaling_Rating,team2_Hero_3_Scaling_Rating,team2_Hero_4_Scaling_Rating,team2_Hero_5_Scaling_Rating,team2_Hero_1_Cooldown_Rating,team2_Hero_2_Cooldown_Rating,team2_Hero_3_Cooldown_Rating,team2_Hero_4_Cooldown_Rating,team2_Hero_5_Cooldown_Rating,team2_Hero_1_Item_Dependency_Rating,team2_Hero_2_Item_Dependency_Rating,team2_Hero_3_Item_Dependency_Rating,team2_Hero_4_Item_Dependency_Rating,team2_Hero_5_Item_Dependency_Rating,team2_Hero_1_Mobility_Rating,team2_Hero_2_Mobility_Rating,team2_Hero_3_Mobility_Rating,team2_Hero_4_Mobility_Rating,team2_Hero_5_Mobility_Rating,team2_Hero_1_Crowd_Control_Rating,team2_Hero_2_Crowd_Control_Rating,team2_Hero_3_Crowd_Control_Rating,team2_Hero_4_Crowd_Control_Rating,team2_Hero_5_Crowd_Control_Rating,team2_Hero_1_Base_Stats_Growth_Rating,team2_Hero_2_Base_Stats_Growth_Rating,team2_Hero_3_Base_Stats_Growth_Rating,team2_Hero_4_Base_Stats_Growth_Rating,team2_Hero_5_Base_Stats_Growth_Rating,team2_Hero_1_Ultimate_Impact_Rating_All_Game_Phases,team2_Hero_2_Ultimate_Impact_Rating_All_Game_Phases,team2_Hero_3_Ultimate_Impact_Rating_All_Game_Phases,team2_Hero_4_Ultimate_Impact_Rating_All_Game_Phases,team2_Hero_5_Ultimate_Impact_Rating_All_Game_Phases,team2_Hero_1_Ultimate_Impact_Rating_Early_Game,team2_Hero_2_Ultimate_Impact_Rating_Early_Game,team2_Hero_3_Ultimate_Impact_Rating_Early_Game,team2_Hero_4_Ultimate_Impact_Rating_Early_Game,team2_Hero_5_Ultimate_Impact_Rating_Early_Game,team2_Hero_1_Ultimate_Impact_Rating_Late_Game,team2_Hero_2_Ultimate_Impact_Rating_Late_Game,team2_Hero_3_Ultimate_Impact_Rating_Late_Game,team2_Hero_4_Ultimate_Impact_Rating_Late_Game,team2_Hero_5_Ultimate_Impact_Rating_Late_Game,team2_Hero_1_Ultimate_Impact_Rating_Mid_Game,team2_Hero_2_Ultimate_Impact_Rating_Mid_Game,team2_Hero_3_Ultimate_Impact_Rating_Mid_Game,team2_Hero_4_Ultimate_Impact_Rating_Mid_Game,team2_Hero_5_Ultimate_Impact_Rating_Mid_Game,team2_Hero_1_Ultimate_Impact_Rating_Support,team2_Hero_2_Ultimate_Impact_Rating_Support,team2_Hero_3_Ultimate_Impact_Rating_Support,team2_Hero_4_Ultimate_Impact_Rating_Support,team2_Hero_5_Ultimate_Impact_Rating_Support,team2_Hero_1_Strength_Rating,team2_Hero_2_Strength_Rating,team2_Hero_3_Strength_Rating,team2_Hero_4_Strength_Rating,team2_Hero_5_Strength_Rating,Persentase_Kemenangan_Tim_1,Persentase_Kemenangan_Tim_2,result
Alpha,Baxia,Aurora,Granger,Hanzo,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.69,49.12,4.93,49.22,49.97,0.25,0.15,0.62,0.67,0.24,0.49,0.28,8.49,0.04,3.49,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.76,39.26,41.53,44.47,40.74,Lapu-Lapu,Uranus,Cecilion,Layla,Natalia,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,46.73,51.74,48.18,49.48,50.86,0.31,0.45,0.75,2.64,0.26,0.08,0.54,0.28,4.28,1.52,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.13,43.08,54.98,64.67,41.01,43.429020674415156,56.570979325584844,Kalah
Alpha,Floryn,Chang'e,Moskov,Fanny,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.69,55.88,4.93,54.22,44.83,0.25,0.57,0.12,2.83,0.62,0.49,4.66,1.14,18.42,11.53,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.76,45.93,35.79,69.41,33.8,Balmond,Akai,Vale,Popol and Kupa,Karina,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,4.41,48.69,52.28,52.98,48.15,0.95,0.49,1.16,0.46,0.82,0.77,0.75,1.83,0.88,1.01,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.9,42.58,60.47,43.58,45.75,49.89582671214979,50.10417328785021,Kalah
Cici,Atlas,Zhask,Irithel,Aamon,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,47.95,49.44,53.15,49.44,49.63,0.75,0.67,0.65,0.39,0.44,10.53,4.84,1.77,0.13,0.08,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.94,45.02,55.62,41.74,42.3,Lapu-Lapu,Johnson,Lylia,Kimmy,Benedetta,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,46.73,49.98,50.26,47.68,52.11,0.31,0.1,0.87,0.12,0.44,0.08,5.11,1.02,0.09,0.63,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,50.13,49.5,56.88,48.51,43.1,48.721201456807314,51.27879854319269,Kalah
Roger,Johnson,Luo Yi,Layla,Fanny,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,51.62,49.98,50.91,49.48,44.83,1.87,0.1,0.75,2.64,0.62,18.07,5.11,2.55,4.28,11.53,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.99,49.5,58.03,64.67,33.8,X.Borg,Gloo,Eudora,Karrie,Saber,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.64,52.34,48.71,45.01,50.24,1.07,0.01,0.09,0.09,1.14,0.69,0.36,1.45,1.07,10.99,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.96,38.84,48.66,37.51,50.57,51.935896684005314,48.0641033159947,Menang
Argus,Barats,Valentina,Karrie,Natalia,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,5.57,54.96,43.27,45.01,50.86,0.49,0.78,0.31,0.09,0.26,1.17,30.58,0.52,1.07,1.52,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.69,62.35,49.13,37.51,41.01,Julian,Mathilda,Alice,Hanabi,Helcurt,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,49.15,48.94,4.75,49.07,51.32,0.38,0.04,0.12,0.25,0.63,0.49,29.58,0.42,4.08,41.11,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.59,43.04,35.67,40.63,48.81,51.84492950329677,48.15507049670324,Menang
Alpha,Atlas,Cyclops,Beatrix,Ling,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.69,49.44,49.68,45.54,51.52,0.25,0.67,0.64,0.04,0.78,0.49,4.84,0.29,0.15,2.31,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.76,45.02,54.33,27.08,46.49,Aldous,Lolita,Cecilion,Hanabi,Saber,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.15,58.09,48.18,49.07,50.24,0.73,0.25,0.75,0.25,1.14,1.68,0.81,0.28,4.08,10.99,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.51,53.01,54.98,40.63,50.57,41.16585784715723,58.83414215284277,Kalah
Aldous,Minotaur,Lunox,Miya,Hayabusa,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.15,52.37,49.63,49.49,46.72,0.73,1.03,0.31,2.26,0.54,1.68,25.15,0.38,0.21,1.11,1,1,1,0,0,1,1,0,1,0,1,1,1,0,0,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.51,63.53,41.03,60.47,32.53,Cici,Atlas,Aurora,Karrie,Natalia,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,47.95,49.44,4.93,45.01,50.86,0.75,0.67,0.62,0.09,0.26,10.53,4.84,8.49,1.07,1.52,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.94,45.02,41.53,37.51,41.01,55.6354764315446,44.36452356845539,Menang
Fredrinn,Edith,Aurora,Moskov,Gusion,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,51.24,54.53,4.93,54.22,46.59,0.1,0.48,0.62,2.83,0.67,25.54,0.34,8.49,18.42,0.78,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.93,54.19,41.53,69.41,33.76,Badang,Angela,Valir,Clint,Hanzo,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.12,51.58,49.17,49.38,49.97,0.44,0.19,1.08,0.66,0.24,0.19,31.53,7.23,0.24,3.49,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.45,45.53,59.27,44.44,40.74,51.74827528184418,48.25172471815582,Menang
Sun,Hylos,Lylia,Wanwan,Aamon,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,51.31,56.04,50.26,42.49,49.63,1.16,0.32,0.87,0.17,0.44,6.68,0.26,1.02,0.42,0.08,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.66,43.04,56.88,27.49,42.3,Jawhead,Edith,Vale,Moskov,Fanny,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,0.47,54.53,52.28,54.22,44.83,0.04,0.48,1.16,2.83,0.62,0.43,0.34,1.83,18.42,11.53,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.58,54.19,60.47,69.41,33.8,46.35410180842086,53.64589819157914,Kalah
Ruby,Akai,Xavier,Miya,Fanny,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.95,48.69,50.17,49.49,44.83,0.68,0.49,0.52,2.26,0.62,3.22,0.75,0.17,0.21,11.53,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.41,42.58,53.27,60.47,33.8,Guinevere,Estes,Alice,Irithel,Selena,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,4.71,51.01,4.75,49.44,47.08,0.53,0.77,0.12,0.39,0.82,0.88,49.76,0.42,0.13,2.28,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,39.8,50.98,35.67,41.74,45.55,55.76821187246427,44.23178812753574,Menang
Minsitthar,Edith,Odette,Natan,Helcurt,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.59,54.53,51.39,52.46,51.32,0.54,0.48,1.24,0.95,0.63,2.23,0.34,1.31,4.03,41.11,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.8,54.19,60.95,50.64,48.81,Chou,Mathilda,Novaria,Brody,Natalia,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,43.55,48.94,49.92,49.72,50.86,0.91,0.04,0.89,0.61,0.26,1.42,29.58,3.18,0.47,1.52,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.31,43.04,59.19,44.06,41.01,55.951430472388566,44.04856952761144,Menang
Alpha,Gatotkaca,Valentina,Irithel,Harley,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.69,54.28,43.27,49.44,51.86,0.25,1.65,0.31,0.39,0.96,0.49,2.93,0.52,0.13,24.21,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,50.76,66.08,49.13,41.74,60.58,Silvanna,Carmilla,Chang'e,Bruno,Aamon,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,52.01,54.09,4.93,48.26,49.63,0.69,0.02,0.12,0.64,0.44,0.37,0.31,1.14,0.23,0.08,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.54,49.46,35.79,43.9,42.3,56.94893124427932,43.05106875572067,Menang
Terizla,Barats,Cyclops,Irithel,Selena,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,53.28,54.96,49.68,49.44,47.08,0.09,0.78,0.64,0.39,0.82,1.27,30.58,0.29,0.13,2.28,1,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,50.01,62.35,54.33,41.74,45.55,Silvanna,Johnson,Gord,Natan,Karina,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,52.01,49.98,50.25,52.46,48.15,0.69,0.1,0.64,0.95,0.82,0.37,5.11,0.34,4.03,1.01,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.54,49.5,54.51,50.64,45.75,49.67968831712163,50.32031168287836,Kalah
Minsitthar,Floryn,Kadita,Granger,Hanzo,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.59,55.88,48.71,49.22,49.97,0.54,0.57,0.35,0.67,0.24,2.23,4.66,0.32,0.04,3.49,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,53.8,45.93,51.14,44.47,40.74,Silvanna,Atlas,Chang'e,Brody,Aamon,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,52.01,49.44,4.93,49.72,49.63,0.69,0.67,0.12,0.61,0.44,0.37,4.84,1.14,0.47,0.08,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.54,45.02,35.79,44.06,42.3,52.42848943234741,47.571510567652595,Menang
Alpha,Mathilda,Vexana,Natan,Ling,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,50.69,48.94,5.17,52.46,51.52,0.25,0.04,2.85,0.95,0.78,0.49,29.58,39.78,4.03,2.31,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.76,43.04,69.03,50.64,46.49,Terizla,Gloo,Chang'e,Bruno,Harley,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,53.28,52.34,4.93,48.26,51.86,0.09,0.01,0.12,0.64,0.96,1.27,0.36,1.14,0.23,24.21,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,50.01,38.84,35.79,43.9,60.58,55.2547640467817,44.74523595321829,Menang
Lapu-Lapu,Belerick,Kadita,Irithel,Fanny,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,46.73,54.25,48.71,49.44,44.83,0.31,0.81,0.35,0.39,0.62,0.08,4.64,0.32,0.13,11.53,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.13,47.84,51.14,41.74,33.8,Guinevere,Grock,Odette,Bruno,Hanzo,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,4.71,46.57,51.39,48.26,49.97,0.53,0.16,1.24,0.64,0.24,0.88,0.01,1.31,0.23,3.49,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.8,48.57,60.95,43.9,40.74,48.30829390258971,51.6917060974103,Kalah
Khaleed,Belerick,Yve,Ixia,Harley,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,53.84,54.25,48.69,50.68,51.86,0.36,0.81,0.07,0.56,0.96,0.23,4.64,0.01,1.32,24.21,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,42.77,47.84,48.31,43.94,60.58,Freya,Barats,Cyclops,Beatrix,Natalia,Exp Lane,Roam,Mid Laner,Gold Laner,Jungler,51.14,54.96,49.68,45.54,50.86,0.46,0.78,0.64,0.04,0.26,1.53,30.58,0.29,0.15,1.52,1,1,1,0,0,1,1,1,0,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.1,62.35,54.33,27.08,41.01,50.96438192987195,49.03561807012805,Menang
